  <H>         <N>        <Sz>       <S2>       <D> 
 -12.677621   8.000000  -0.000000   0.000000   0.107245
  -9.834799   8.000000   0.000000   2.000000   0.428975
  -9.182953   8.000000   0.000000   2.000000   0.309299
  -9.182953   8.000000   0.000000   2.000000   0.309299
  -8.403561   8.000000  -0.000000   2.000000   0.100340
  -8.102797   8.000000  -0.000000   0.000000   0.853138
  -8.102797   8.000000   0.000000   0.000000   0.853138
  -7.813475   8.000000   0.000000   0.000000   1.015185
  -7.594964   8.000000   0.000000   2.000000   0.723915
  -7.534145   8.000000  -0.000000   2.000000   1.016541
  -7.534145   8.000000   0.000000   2.000000   1.016541
  -7.440689   8.000000  -0.000000  -0.000000   0.794104
  -7.317358   8.000000  -0.000000  -0.000000   0.661779
  -7.284504   8.000000  -0.000000   2.000000   0.821498
  -6.964245   8.000000   0.000000  -0.000000   1.042401
  -6.794234   8.000000  -0.000000   2.000000   1.043745
  -6.759400   8.000000  -0.000000   2.000000   0.933552
  -6.660117   8.000000   0.000000  -0.000000   1.000000
  -6.603140   8.000000   0.000000   2.000000   0.501977
  -6.603140   8.000000   0.000000   2.000000   0.501977
  -6.513591   8.000000  -0.000000  -0.000000   1.021722
  -6.513591   8.000000  -0.000000  -0.000000   1.021722
  -6.339308   8.000000  -0.000000   2.000000   1.012826
  -6.136865   8.000000   0.000000   6.000000   0.456953
  -5.997486   8.000000  -0.000000  -0.000000   0.872564
  -5.997486   8.000000  -0.000000   0.000000   0.872564
  -5.987557   8.000000   0.000000   6.000000   0.554530
  -5.752967   8.000000  -0.000000   2.000000   1.012791
  -5.752967   8.000000  -0.000000   2.000000   1.012791
  -5.715289   8.000000   0.000000  -0.000000   0.654700
  -5.622887   8.000000  -0.000000   2.000000   0.602277
  -5.622887   8.000000  -0.000000   2.000000   0.602277
  -5.311889   8.000000  -0.000000   6.000000   0.592446
  -5.236068   8.000000  -0.000000   0.000000   0.276393
  -5.197062   8.000000  -0.000000   2.000000   0.554817
  -5.116904   8.000000   0.000000   6.000000   0.375186
  -5.116904   8.000000  -0.000000   6.000000   0.375186
  -5.017696   8.000000   0.000000   0.000000   1.000243
  -4.926754   8.000000   0.000000   6.000000   1.131683
  -4.893983   8.000000  -0.000000   0.000000   0.835728
  -4.821263   8.000000   0.000000   2.000000   0.954334
  -4.600428   8.000000  -0.000000   2.000000   0.689776
  -4.600428   8.000000  -0.000000   2.000000   0.689776
  -4.282833   8.000000   0.000000   2.000000   0.578287
  -4.273002   8.000000   0.000000   2.000000   1.113820
  -4.273002   8.000000   0.000000   2.000000   1.113820
  -4.167948   8.000000   0.000000   0.000000   0.581366
  -4.167948   8.000000   0.000000   0.000000   0.581366
  -4.143470   8.000000   0.000000   6.000000   0.044393
  -4.082316   8.000000   0.000000   2.000000   0.808160
  -4.082316   8.000000   0.000000   2.000000   0.808160
  -4.063203   8.000000  -0.000000   2.000000   0.541185
  -4.028899   8.000000   0.000000   6.000000   0.763387
  -4.028899   8.000000   0.000000   6.000000   0.763387
  -3.875984   8.000000  -0.000000   2.000000   1.020547
  -3.855371   8.000000   0.000000   0.000000   0.442521
  -3.817743   8.000000   0.000000   2.000000   1.168222
  -3.746388   8.000000  -0.000000   6.000000   1.006252
  -3.746388   8.000000  -0.000000   6.000000   1.006252
  -3.736332   8.000000  -0.000000   2.000000   0.801140
  -3.665060   8.000000   0.000000   2.000000   0.864654
  -3.603875   8.000000   0.000000   0.000000   1.000000
  -3.525428   8.000000   0.000000   2.000000   1.039740
  -3.440745   8.000000  -0.000000   2.000000   0.816281
  -3.440745   8.000000  -0.000000   2.000000   0.816281
  -3.421890   8.000000  -0.000000   2.000000   0.901814
  -3.336415   8.000000   0.000000   6.000000   0.787017
  -3.293613   8.000000  -0.000000   6.000000   0.473028
  -3.256618   8.000000   0.000000   0.000000   1.121654
  -3.256618   8.000000  -0.000000   0.000000   1.121654
  -3.236068   8.000000   0.000000   0.000000   0.723607
  -3.145939   8.000000   0.000000   0.000000   1.326090
  -3.143282   8.000000   0.000000   2.000000   0.813877
  -3.133837   8.000000   0.000000  -0.000000   1.158850
  -3.097811   8.000000   0.000000  -0.000000   0.703431
  -3.097811   8.000000  -0.000000  -0.000000   0.703431
  -3.068944   8.000000   0.000000   2.000000   1.020696
  -3.016971   8.000000   0.000000   2.000000   0.539692
  -3.016971   8.000000  -0.000000   2.000000   0.539692
  -2.997291   8.000000  -0.000000   0.000000   0.783162
  -2.974312   8.000000   0.000000   6.000000   1.000000
  -2.954735   8.000000   0.000000   2.000000   1.065648
  -2.954735   8.000000  -0.000000   2.000000   1.065648
  -2.926932   8.000000   0.000000   6.000000   1.198024
  -2.926932   8.000000   0.000000   6.000000   1.198024
  -2.775358   8.000000   0.000000   0.000000   0.482701
  -2.758844   8.000000   0.000000   2.000000   0.834762
  -2.752702   8.000000   0.000000   6.000000   0.880236
  -2.736136   8.000000  -0.000000   2.000000   0.764958
  -2.683227   8.000000  -0.000000   2.000000   1.116431
  -2.683227   8.000000  -0.000000   2.000000   1.116431
  -2.654250   8.000000   0.000000   2.000000   1.223232
  -2.630898   8.000000  -0.000000   2.000000   1.203058
  -2.576484   8.000000  -0.000000   2.000000   1.045911
  -2.534070   8.000000  -0.000000   6.000000   0.785032
  -2.496560   8.000000  -0.000000   2.000000   1.112163
  -2.473216   8.000000  -0.000000   0.000000   0.918760
  -2.473216   8.000000  -0.000000  -0.000000   0.918760
  -2.470804   8.000000  -0.000000   2.000000   1.169299
  -2.408627   8.000000  -0.000000   6.000000   0.630454
  -2.279452   8.000000   0.000000   6.000000   1.000000
  -2.279452   8.000000   0.000000   6.000000   1.000000
  -2.271558   8.000000  -0.000000  12.000000   0.621268
  -2.170656   8.000000  -0.000000   2.000000   0.946338
  -2.170656   8.000000   0.000000   2.000000   0.946338
  -2.132694   8.000000  -0.000000   2.000000   1.063700
  -2.132694   8.000000  -0.000000   2.000000   1.063700
  -2.103222   8.000000   0.000000   6.000000   0.599506
  -2.103222   8.000000  -0.000000   6.000000   0.599506
  -2.097075   8.000000  -0.000000   0.000000   1.096149
  -2.000000   8.000000  -0.000000  -0.000000   1.164718
  -2.000000   8.000000   0.000000   0.000000   1.088808
  -2.000000   8.000000   0.000000   0.000000   1.178300
  -2.000000   8.000000  -0.000000   0.000000   1.070714
  -2.000000   8.000000   0.000000   0.000000   1.035115
  -2.000000   8.000000  -0.000000  -0.000000   1.033775
  -1.776331   8.000000   0.000000   2.000000   0.732785
  -1.776331   8.000000   0.000000   2.000000   0.732785
  -1.718861   8.000000  -0.000000  -0.000000   1.351085
  -1.683326   8.000000  -0.000000   2.000000   1.094973
  -1.683326   8.000000  -0.000000   2.000000   1.094973
  -1.653772   8.000000  -0.000000   6.000000   1.306935
  -1.643222   8.000000  -0.000000   6.000000   0.623842
  -1.643222   8.000000  -0.000000   6.000000   0.623842
  -1.596721   8.000000   0.000000  -0.000000   1.000000
  -1.573506   8.000000  -0.000000   2.000000   0.821579
  -1.565481   8.000000   0.000000   2.000000   0.948223
  -1.565481   8.000000   0.000000   2.000000   0.948223
  -1.540967   8.000000   0.000000   2.000000   0.765893
  -1.503379   8.000000  -0.000000   6.000000   1.000000
  -1.457827   8.000000   0.000000   2.000000   0.702288
  -1.396045   8.000000  -0.000000   2.000000   0.971393
  -1.305496   8.000000  -0.000000   2.000000   1.183235
  -1.305496   8.000000  -0.000000   2.000000   1.183235
  -1.267048   8.000000   0.000000   2.000000   1.372520
  -1.236068   8.000000   0.000000   2.000000   1.063075
  -1.214559   8.000000   0.000000   2.000000   1.013728
  -1.171136   8.000000  -0.000000   6.000000   1.151760
  -1.171136   8.000000   0.000000   6.000000   1.151760
  -1.129050   8.000000  -0.000000   2.000000   1.258872
  -1.116050   8.000000  -0.000000   6.000000   0.862964
  -1.116050   8.000000  -0.000000   6.000000   0.862964
  -1.060027   8.000000   0.000000  -0.000000   1.292276
  -0.965579   8.000000   0.000000   2.000000   1.166753
  -0.890084   8.000000   0.000000   0.000000   1.000000
  -0.852770   8.000000   0.000000   6.000000   0.502849
  -0.834923   8.000000   0.000000  -0.000000   0.752681
  -0.834923   8.000000  -0.000000   0.000000   0.752681
  -0.828427   8.000000  -0.000000  12.000000   0.250000
  -0.828427   8.000000  -0.000000  12.000000   0.250000
  -0.776562   8.000000   0.000000   2.000000   0.870681
  -0.766292   8.000000  -0.000000   2.000000   1.164510
  -0.766292   8.000000  -0.000000   2.000000   1.164510
  -0.763932   8.000000  -0.000000   0.000000   0.723607
  -0.731510   8.000000  -0.000000   2.000000   1.326360
  -0.731510   8.000000   0.000000   2.000000   1.326360
  -0.723270   8.000000  -0.000000  -0.000000   1.670065
  -0.723270   8.000000   0.000000  -0.000000   1.670065
  -0.702898   8.000000  -0.000000   2.000000   0.674845
  -0.632486   8.000000  -0.000000  -0.000000   1.420672
  -0.588882   8.000000  -0.000000   2.000000   0.706636
  -0.517304   8.000000  -0.000000   6.000000   0.481409
  -0.509143   8.000000   0.000000   6.000000   0.844431
  -0.304201   8.000000   0.000000   2.000000   1.531507
  -0.275596   8.000000  -0.000000  -0.000000   1.053043
  -0.239644   8.000000   0.000000   2.000000   0.619072
  -0.239644   8.000000  -0.000000   2.000000   0.619072
  -0.118474   8.000000   0.000000   2.000000   0.958603
  -0.088533   8.000000  -0.000000   2.000000   0.874097
  -0.088533   8.000000  -0.000000   2.000000   0.874097
   0.000000   8.000000   0.000000   6.539407   1.077290
  -0.000000   8.000000   0.000000   3.914414   1.281446
   0.000000   8.000000   0.000000   4.369251   1.353378
  -0.000000   8.000000   0.000000   4.531078   1.310253
  -0.000000   8.000000   0.000000   3.080391   1.439716
  -0.000000   8.000000  -0.000000   5.910260   1.175646
   0.000000   8.000000  -0.000000   3.166843   1.193094
   0.000000   8.000000   0.000000   2.351018   1.724919
   0.000000   8.000000  -0.000000   5.250652   1.438131
   0.000000   8.000000   0.000000   5.268776   1.212256
   0.000000   8.000000  -0.000000   3.188410   1.366107
  -0.000000   8.000000   0.000000   4.989723   1.149910
  -0.000000   8.000000   0.000000   7.194151   1.152844
  -0.000000   8.000000   0.000000   4.025992   1.586752
  -0.000000   8.000000  -0.000000   3.023901   1.415021
   0.000000   8.000000  -0.000000   5.380447   1.131434
   0.000000   8.000000  -0.000000   3.051364   1.439486
   0.000000   8.000000  -0.000000   4.527318   1.254858
   0.000000   8.000000   0.000000   5.828238   1.006713
   0.000000   8.000000   0.000000   4.408367   1.487571
   0.102571   8.000000   0.000000   0.000000   0.780799
   0.102571   8.000000  -0.000000  -0.000000   0.780799
   0.343082   8.000000  -0.000000   2.000000   1.170782
   0.343082   8.000000   0.000000   2.000000   1.170782
   0.346968   8.000000  -0.000000   6.000000   0.694894
   0.395816   8.000000  -0.000000   2.000000   0.629668
   0.437686   8.000000  -0.000000   6.000000   0.780917
   0.444027   8.000000  -0.000000   0.000000   0.864336
   0.444027   8.000000  -0.000000  -0.000000   0.864336
   0.458835   8.000000  -0.000000  -0.000000   1.438873
   0.458835   8.000000  -0.000000  -0.000000   1.438873
   0.459363   8.000000   0.000000   6.000000   1.000000
   0.459363   8.000000   0.000000   6.000000   1.000000
   0.489734   8.000000   0.000000   2.000000   1.039572
   0.506109   8.000000   0.000000   2.000000   0.610979
   0.506109   8.000000  -0.000000   2.000000   0.610979
   0.546032   8.000000   0.000000   2.000000   1.376758
   0.561224   8.000000   0.000000   6.000000   0.499028
   0.561224   8.000000  -0.000000   6.000000   0.499028
   0.675693   8.000000   0.000000  12.000000   0.378732
   0.691015   8.000000   0.000000   2.000000   0.866289
   0.790742   8.000000   0.000000   6.000000   0.594363
   0.790742   8.000000  -0.000000   6.000000   0.594363
   0.813042   8.000000  -0.000000   2.000000   0.649839
   0.862604   8.000000  -0.000000   6.000000   1.349536
   0.939835   8.000000  -0.000000   2.000000   1.224192
   0.958583   8.000000   0.000000   2.000000   0.880011
   0.958583   8.000000   0.000000   2.000000   0.880011
   1.003622   8.000000  -0.000000   2.000000   0.418042
   1.024367   8.000000   0.000000   0.000000   1.176232
   1.039730   8.000000  -0.000000   2.000000   1.349197
   1.039730   8.000000   0.000000   2.000000   1.349197
   1.041253   8.000000   0.000000   6.000000   1.000000
   1.060203   8.000000   0.000000   6.000000   1.101239
   1.060203   8.000000  -0.000000   6.000000   1.101239
   1.095186   8.000000   0.000000   0.000000   1.483027
   1.101577   8.000000   0.000000   0.000000   0.765657
   1.236068   8.000000  -0.000000   0.000000   0.276393
   1.279467   8.000000   0.000000   2.000000   1.050843
   1.279467   8.000000   0.000000   2.000000   1.050843
   1.344706   8.000000   0.000000   6.000000   0.697562
   1.387406   8.000000  -0.000000   2.000000   0.795942
   1.387406   8.000000   0.000000   2.000000   0.795942
   1.482755   8.000000  -0.000000   0.000000   1.182537
   1.510532   8.000000  -0.000000   6.000000   0.729801
   1.510532   8.000000  -0.000000   6.000000   0.729801
   1.550006   8.000000   0.000000   2.000000   0.623475
   1.690891   8.000000   0.000000   6.000000   0.854979
   1.758261   8.000000   0.000000   2.000000   1.076423
   1.758261   8.000000   0.000000   2.000000   1.076423
   1.829693   8.000000   0.000000   2.000000   0.664349
   1.831324   8.000000   0.000000   2.000000   0.706415
   1.876126   8.000000   0.000000   2.000000   0.758589
   2.000000   8.000000   0.000000   8.396386   0.920302
   2.000000   8.000000  -0.000000  11.939514   0.700322
   2.000000   8.000000   0.000000   5.711913   0.973928
   2.000000   8.000000   0.000000   9.613803   0.896971
   2.000000   8.000000  -0.000000  10.942629   0.970543
   2.000000   8.000000   0.000000   7.181577   0.784846
   2.000000   8.000000  -0.000000  11.186783   0.936410
   2.000000   8.000000   0.000000   7.831810   0.837052
   2.000000   8.000000   0.000000   7.195583   0.979626
   2.038155   8.000000   0.000000   2.000000   0.617967
   2.038155   8.000000  -0.000000   2.000000   0.617967
   2.156325   8.000000  -0.000000   2.000000   1.184788
   2.256838   8.000000   0.000000   0.000000   1.000000
   2.259088   8.000000  -0.000000  -0.000000   0.750328
   2.301553   8.000000   0.000000   0.000000   0.783131
   2.301553   8.000000  -0.000000   0.000000   0.783131
   2.308286   8.000000   0.000000   6.000000   1.007518
   2.308286   8.000000   0.000000   6.000000   1.007518
   2.317285   8.000000   0.000000   6.000000   0.830952
   2.317285   8.000000  -0.000000   6.000000   0.830952
   2.421431   8.000000  -0.000000   2.000000   1.015119
   2.473452   8.000000   0.000000   6.000000   0.561442
   2.493959   8.000000   0.000000  -0.000000   1.000000
   2.530978   8.000000  -0.000000   2.000000   0.830127
   2.664122   8.000000  -0.000000   6.000000   0.908000
   2.664122   8.000000   0.000000   6.000000   0.908000
   2.680697   8.000000  -0.000000   2.000000   0.950559
   2.688071   8.000000   0.000000   6.000000   1.213552
