  <H>         <N>        <Sz>       <S2>       <D> 
 -19.025128  12.000000   0.000000  -0.000000   0.165084
 -16.156105  12.000000   0.000000   2.000000   0.469023
 -15.888831  12.000000   0.000000   2.000000   0.445064
 -15.888831  12.000000   0.000000   2.000000   0.445064
 -15.245664  12.000000   0.000000   2.000000   0.365196
 -15.245664  12.000000   0.000000   2.000000   0.365196
 -14.719779  12.000000   0.000000   2.000000   0.134037
 -14.643375  12.000000   0.000000   0.000000   0.977673
 -14.643375  12.000000   0.000000   0.000000   0.977673
 -14.524552  12.000000   0.000000  -0.000000   1.048071
 -14.514961  12.000000   0.000000   0.000000   0.948741
 -14.482656  12.000000   0.000000   2.000000   0.982527
 -14.373482  12.000000   0.000000   2.000000   1.054120
 -14.373482  12.000000   0.000000   2.000000   1.054120
 -13.991471  12.000000   0.000000   0.000000   0.844979
 -13.991471  12.000000   0.000000  -0.000000   0.844979
 -13.984605  12.000000   0.000000   2.000000   1.076301
 -13.914085  12.000000   0.000000  -0.000000   1.068460
 -13.914085  12.000000   0.000000   0.000000   1.068460
 -13.879460  12.000000   0.000000   2.000000   0.920141
 -13.879460  12.000000   0.000000   2.000000   0.920141
 -13.764943  12.000000   0.000000  -0.000000   1.072564
 -13.764943  12.000000   0.000000   0.000000   1.072564
 -13.762311  12.000000   0.000000   0.000000   0.779482
 -13.630192  12.000000   0.000000   2.000000   0.824817
 -13.630192  12.000000   0.000000   2.000000   0.824817
 -13.601672  12.000000   0.000000   2.000000   0.839396
 -13.516866  12.000000   0.000000  -0.000000   0.934316
 -13.516866  12.000000   0.000000  -0.000000   0.934316
 -13.396127  12.000000   0.000000   2.000000   1.063635
 -13.396127  12.000000   0.000000   2.000000   1.063635
 -13.223978  12.000000   0.000000  -0.000000   1.080342
 -13.183947  12.000000   0.000000   2.000000   1.074728
 -13.174598  12.000000   0.000000   0.000000   1.061774
 -13.167057  12.000000   0.000000   2.000000   0.738436
 -13.167057  12.000000   0.000000   2.000000   0.738436
 -13.133106  12.000000   0.000000   2.000000   1.070322
 -13.121645  12.000000   0.000000   0.000000   0.990332
 -13.110033  12.000000   0.000000   6.000000   0.728908
 -13.074145  12.000000   0.000000   2.000000   1.082829
 -13.074145  12.000000   0.000000   2.000000   1.082829
 -13.027078  12.000000   0.000000   2.000000   1.006808
 -13.001855  12.000000   0.000000  -0.000000   1.058919
 -13.001855  12.000000   0.000000   0.000000   1.058919
 -12.959360  12.000000   0.000000  -0.000000   1.039561
 -12.910686  12.000000   0.000000   0.000000   0.810882
 -12.850948  12.000000   0.000000  -0.000000   1.095055
 -12.803580  12.000000   0.000000   2.000000   0.763251
 -12.803580  12.000000   0.000000   2.000000   0.763251
 -12.780077  12.000000   0.000000  -0.000000   0.966352
 -12.780077  12.000000   0.000000   0.000000   0.966352
 -12.746659  12.000000   0.000000   2.000000   0.699193
 -12.739117  12.000000   0.000000   2.000000   1.064719
 -12.683887  12.000000   0.000000   6.000000   0.744867
 -12.683887  12.000000   0.000000   6.000000   0.744867
