 # inv_temp, global_norm, global_1st_norm, step_i 
0.0275151874794899 4.5353382005618119 92.4559215595928805 1
0.0549067003671056 4.5454970897455755 92.4559215595928805 2
0.0821737064490098 4.5557533649122819 92.4559215595928805 3
0.1093155633170100 4.5661003342677713 92.4559215595928805 4
0.1363318256009259 4.5765309047556322 92.4559215595928805 5
0.1632222505829581 4.5870376174494512 92.4559215595928805 6
0.1899868022105836 4.5976126842797216 92.4559215595928805 7
0.2166256535517069 4.6082480255427409 92.4559215595928805 8
0.2431391877585234 4.6189353076844819 92.4559215595928805 9
0.2695279976242828 4.6296659809125904 92.4559215595928805 10
0.2957928838297184 4.6404313162599031 92.4559215595928805 11
0.3219348519835342 4.6512224417982626 92.4559215595928805 12
0.3479551085645357 4.6620303777766576 92.4559215595928805 13
0.3738550558725183 4.6728460705283776 92.4559215595928805 14
0.3996362860918004 4.6836604250535396 92.4559215595928805 15
0.4253005745662778 4.6944643362335476 92.4559215595928805 16
0.4508498723789913 4.7052487186708234 92.4559215595928805 17
0.4762862983231927 4.7160045351703639 92.4559215595928805 18
0.5016121303463498 4.7267228238906318 92.4559215595928805 19
0.5268297965437156 4.7373947241917458 92.4559215595928805 20
0.5519418657741028 4.7480115012023907 92.4559215595928805 21
0.5769510379671547 4.7585645691163485 92.4559215595928805 22
0.6018601341883879 4.7690455132187095 92.4559215595928805 23
0.6266720865251748 4.7794461106336019 92.4559215595928805 24
0.6513899278532279 4.7897583497819083 92.4559215595928805 25
0.6760167815386849 4.7999744485403699 92.4559215595928805 26
0.7005558511253873 4.8100868711027847 92.4559215595928805 27
0.7250104100503472 4.8200883435590578 92.4559215595928805 28
0.7493837914229069 4.8299718682268153 92.4559215595928805 29
0.7736793778950475 4.8397307367907745 92.4559215595928805 30
0.7979005916422206 4.8493585423245262 92.4559215595928805 31
0.8220508844665565 4.8588491902848494 92.4559215595928805 32
0.8461337280279503 4.8681969085779411 92.4559215595928805 33
0.8701526042039314 4.8773962567982014 92.4559215595928805 34
0.8941109955768074 4.8864421347323441 92.4559215595928805 35
0.9180123760466368 4.8953297902047392 92.4559215595928805 36
0.9418602015711768 4.9040548263147947 92.4559215595928805 37
0.9656579010389345 4.9126132080854505 92.4559215595928805 38
0.9894088672884449 4.9210012685060951 92.4559215595928805 39
1.0131164482953932 4.9292157139159070 92.4559215595928805 40
1.0367839385584916 4.9372536286378912 92.4559215595928805 41
1.0604145707244030 4.9451124787424767 92.4559215595928805 42
1.0840115075007022 4.9527901147950200 92.4559215595928805 43
1.1075778339131941 4.9602847734257800 92.4559215595928805 44
1.1311165499692677 4.9675950775552602 92.4559215595928805 45
