 # inv_temp, global_norm, global_1st_norm, step_i 
0.0165599568756336 15.0249102412685041 57.8500820005283671 1
0.0329143852665627 15.1203122687119897 57.8500820005283671 2
0.0490731790620519 15.2141320898706436 57.8500820005283671 3
0.0650473888742637 15.3059597126319442 57.8500820005283671 4
0.0808488216031206 15.3954466375975336 57.8500820005283671 5
0.0964896702208821 15.4823089234302689 57.8500820005283671 6
0.1119821925836917 15.5663266418761204 57.8500820005283671 7
0.1273384496164818 15.6473403952292927 57.8500820005283671 8
0.1425701055420392 15.7252457147485831 57.8500820005283671 9
0.1576882868172431 15.7999861736450047 57.8500820005283671 10
0.1727034924527986 15.8715459633724922 57.8500820005283671 11
0.1876255463505197 15.9399425359003626 57.8500820005283671 12
0.2024635818446000 16.0052197445063129 57.8500820005283671 13
0.2172260493134800 16.0674417505035727 57.8500820005283671 14
0.2319207390730186 16.1266878219713945 57.8500820005283671 15
0.2465548133817054 16.1830480419732048 57.8500820005283671 16
0.2611348430028693 16.2366198692843824 57.8500820005283671 17
0.2756668452018127 16.2875054507269574 57.8500820005283671 18
0.2901563212212604 16.3358095647211066 57.8500820005283671 19
0.3046082921556041 16.3816380738288885 57.8500820005283671 20
0.3190273327542351 16.4250967736006253 57.8500820005283671 21
0.3334176030702630 16.4662905407600704 57.8500820005283671 22
0.3477828780845728 16.5053227018112878 57.8500820005283671 23
0.3621265755265010 16.5422945608932288 57.8500820005283671 24
0.3764517821247149 16.5773050415736947 57.8500820005283671 25
0.3907612784894424 16.6104504104954849 57.8500820005283671 26
0.4050575627750765 16.6418240611649395 57.8500820005283671 27
0.4193428732171134 16.6715163438694809 57.8500820005283671 28
0.4336192095893344 16.6996144330894118 57.8500820005283671 29
0.4478883535909586 16.7262022272765165 57.8500820005283671 30
0.4621518881504496 16.7513602779579216 57.8500820005283671 31
0.4764112156217953 16.7751657461974482 57.8500820005283671 32
0.4906675748482328 16.7976923848490287 57.8500820005283671 33
0.5049220570748958 16.8190105450376954 57.8500820005283671 34
0.5191756207031117 16.8391872051005436 57.8500820005283671 35
0.5334291048927413 16.8582860199506612 57.8500820005283671 36
0.5476832420331847 16.8763673885782097 57.8500820005283671 37
0.5619386691170877 16.8934885372223960 57.8500820005283671 38
0.5761959380624687 16.9097036156583052 57.8500820005283671 39
0.5904555250384268 16.9250638040433401 57.8500820005283671 40
0.6047178388565709 16.9396174278524505 57.8500820005283671 41
0.6189832284948770 16.9534100785817365 57.8500820005283671 42
