132.538104705103 0 38.9352392 0.000505318715253712 1656.1339122 0.0287750744189593 3.9193548 5.707181309167e-05 0.00798009073188163 7.82495187288557e-07 16 0 1
66.5291730423791 0 37.8799788 0.00059297054084545 1574.289138 0.0332570479602857 3.8394048 6.07840557522073e-05 0.0314939499214569 2.98797602062805e-06 16 0 2
44.5275625612254 0 36.8350914 0.000682039008233928 1495.2722862 0.0382478341891115 3.760222 6.57153034860675e-05 0.0698280426209852 6.47996498773498e-06 16 0 3
33.5244225418217 0 35.801657 0.000770730972939062 1419.1052618 0.0431647490537424 3.681876 7.09929102909869e-05 0.122206795499346 1.12831454558683e-05 16 0 4
26.921958631017 0.000396982900052143 34.7806692 0.000858352315548079 1345.7960492 0.0477574210638413 3.6044312 7.66205131463889e-05 0.187779563517578 1.40081840497892e-05 16 0 5
22.5189722341072 0 33.7730342 0.000945166306734077 1275.339715 0.0519448625117946 3.5279464 8.28420296850257e-05 0.265669065634879 2.5731793330649e-05 16 0 6
19.3728617221326 0.000205565350592045 32.7795714 0.00103229991699904 1207.7194646 0.0557283899811667 3.4524744 8.8392894407555e-05 0.354959776022499 3.10279493812661e-05 16 0 7
17.0124156621311 0.000158523794293907 31.8010152 0.00111919471191102 1142.9077316 0.0591475344329347 3.3780618 9.42507386165174e-05 0.45470984369739 4.42122631836989e-05 16 0 8
15.1756582441763 0 30.8380168 0.00120819037807912 1080.8672818 0.0622548982134654 3.3047508 9.989595319717e-05 0.563975945794223 6.62581527424685e-05 16 0 9
13.705464095043 0.000102884316143393 29.8911474 0.00129905302819268 1021.5523022 0.0651030750977878 3.2325782 0.000105672613961143 0.681813144247325 8.21218811021952e-05 16 0 10
12.5017815043333 8.56065472566837e-05 28.9609006 0.00139310625972606 964.9094722 0.0677366090689899 3.1615748 0.000111891468984921 0.807294396723563 0.000108016512222072 16 0 11
11.4980062460818 7.24113767717305e-05 28.0476974 0.00149156141761611 910.8789954 0.0701913783797131 3.0917678 0.000118022028145005 0.939498997113107 0.000140049648541045 16 0 12
10.6479943440751 6.21006031306674e-05 27.151888 0.00159479992888092 859.395583 0.0724943607034176 3.023179 0.000124312099317714 1.07753388675713 0.000172092557771395 16 0 13
9.91878498906051 8.23120937703411e-05 26.2737562 0.00170403364414089 810.38938 0.0746648909577808 2.9558272 0.000131945830265236 1.2205357874742 0.000220632361401428 16 0 14
9.28622370160667 4.72321587121663e-05 25.4135242 0.0018218102332973 763.7868368 0.0767198363725423 2.889726 0.000139499084243232 1.36767039963435 0.000274597003886389 16 0 15
8.73216019709097 6.37961296464739e-05 24.5713562 0.00194810701980244 719.5115108 0.0786748742556567 2.8248852 0.000148552006985559 1.51815105835857 0.000337182585163974 16 0 16
8.24271838289445 5.68447094157538e-05 23.7473614 0.00208585028354633 677.4848022 0.080548807591805 2.7613124 0.000158615244965463 1.67123349270476 0.000417030235414244 16 0 17
