 # inv_temp, global_norm, global_1st_norm, step_i 
0.007545 16.516680 7430.205480 1
0.015031 16.583064 7430.205480 2
0.022458 16.648855 7430.205480 3
0.029829 16.713982 7430.205480 4
0.037144 16.778377 7430.205480 5
0.044407 16.841981 7430.205480 6
0.051619 16.904739 7430.205480 7
0.058781 16.966601 7430.205480 8
0.065895 17.027521 7430.205480 9
0.072964 17.087462 7430.205480 10
0.079989 17.146388 7430.205480 11
0.086972 17.204270 7430.205480 12
0.093914 17.261083 7430.205480 13
0.100819 17.316806 7430.205480 14
0.107686 17.371422 7430.205480 15
0.114519 17.424918 7430.205480 16
0.121319 17.477286 7430.205480 17
0.128087 17.528518 7430.205480 18
0.134825 17.578613 7430.205480 19
0.141534 17.627569 7430.205480 20
0.148217 17.675389 7430.205480 21
0.154874 17.722079 7430.205480 22
0.161507 17.767644 7430.205480 23
0.168117 17.812094 7430.205480 24
0.174705 17.855439 7430.205480 25
0.181274 17.897692 7430.205480 26
0.187823 17.938866 7430.205480 27
0.194354 17.978976 7430.205480 28
0.200868 18.018038 7430.205480 29
0.207366 18.056069 7430.205480 30
0.213849 18.093086 7430.205480 31
0.220319 18.129109 7430.205480 32
0.226775 18.164156 7430.205480 33
0.233219 18.198247 7430.205480 34
0.239651 18.231402 7430.205480 35
0.246073 18.263641 7430.205480 36
0.252485 18.294986 7430.205480 37
0.258887 18.325457 7430.205480 38
0.265281 18.355074 7430.205480 39
0.271666 18.383860 7430.205480 40
0.278044 18.411834 7430.205480 41
0.284415 18.439018 7430.205480 42
0.290780 18.465432 7430.205480 43
0.297138 18.491097 7430.205480 44
0.303492 18.516032 7430.205480 45
0.309839 18.540258 7430.205480 46
0.316183 18.563794 7430.205480 47
0.322522 18.586658 7430.205480 48
0.328857 18.608869 7430.205480 49
0.335188 18.630444 7430.205480 50
0.341516 18.651402 7430.205480 51
0.347842 18.671758 7430.205480 52
0.354164 18.691529 7430.205480 53
0.360485 18.710731 7430.205480 54
0.366803 18.729378 7430.205480 55
0.373120 18.747485 7430.205480 56
0.379435 18.765066 7430.205480 57
0.385749 18.782134 7430.205480 58
0.392062 18.798701 7430.205480 59
0.398374 18.814781 7430.205480 60
0.404685 18.830384 7430.205480 61
0.410997 18.845522 7430.205480 62
0.417308 18.860206 7430.205480 63
0.423620 18.874446 7430.205480 64
0.429932 18.888253 7430.205480 65
0.436244 18.901637 7430.205480 66
0.442558 18.914606 7430.205480 67
0.448872 18.927171 7430.205480 68
0.455188 18.939341 7430.205480 69
0.461505 18.951123 7430.205480 70
0.467823 18.962528 7430.205480 71
0.474143 18.973564 7430.205480 72
0.480465 18.984240 7430.205480 73
0.486789 18.994563 7430.205480 74
0.493114 19.004542 7430.205480 75
0.499442 19.014186 7430.205480 76
0.505773 19.023502 7430.205480 77
0.512105 19.032499 7430.205480 78
0.518440 19.041186 7430.205480 79
0.524778 19.049569 7430.205480 80
0.531118 19.057658 7430.205480 81
0.537461 19.065459 7430.205480 82
0.543807 19.072982 7430.205480 83
0.550156 19.080234 7430.205480 84
0.556507 19.087222 7430.205480 85
0.562861 19.093956 7430.205480 86
0.569218 19.100441 7430.205480 87
0.575578 19.106687 7430.205480 88
0.581941 19.112700 7430.205480 89
0.588306 19.118488 7430.205480 90
0.594675 19.124059 7430.205480 91
0.601046 19.129419 7430.205480 92
0.607420 19.134576 7430.205480 93
0.613797 19.139536 7430.205480 94
0.620177 19.144308 7430.205480 95
0.626559 19.148896 7430.205480 96
0.632944 19.153309 7430.205480 97
0.639332 19.157551 7430.205480 98
0.645722 19.161631 7430.205480 99
0.652115 19.165553 7430.205480 100
0.658510 19.169324 7430.205480 101
0.664908 19.172950 7430.205480 102
0.671308 19.176436 7430.205480 103
0.677711 19.179788 7430.205480 104
0.684116 19.183010 7430.205480 105
0.690523 19.186110 7430.205480 106
0.696932 19.189090 7430.205480 107
0.703343 19.191957 7430.205480 108
0.709757 19.194714 7430.205480 109
0.716172 19.197367 7430.205480 110
0.722590 19.199919 7430.205480 111
0.729009 19.202376 7430.205480 112
0.735430 19.204740 7430.205480 113
0.741852 19.207017 7430.205480 114
0.748277 19.209209 7430.205480 115
0.754703 19.211320 7430.205480 116
0.761131 19.213355 7430.205480 117
0.767560 19.215315 7430.205480 118
0.773991 19.217205 7430.205480 119
0.780423 19.219027 7430.205480 120
0.786856 19.220785 7430.205480 121
0.793291 19.222481 7430.205480 122
0.799727 19.224118 7430.205480 123
0.806164 19.225698 7430.205480 124
0.812603 19.227225 7430.205480 125
0.819042 19.228700 7430.205480 126
0.825483 19.230126 7430.205480 127
0.831925 19.231505 7430.205480 128
0.838367 19.232839 7430.205480 129
0.844811 19.234131 7430.205480 130
0.851255 19.235381 7430.205480 131
0.857701 19.236592 7430.205480 132
0.864147 19.237766 7430.205480 133
0.870594 19.238904 7430.205480 134
0.877042 19.240009 7430.205480 135
0.883490 19.241080 7430.205480 136
0.889939 19.242121 7430.205480 137
0.896389 19.243132 7430.205480 138
0.902840 19.244115 7430.205480 139
0.909291 19.245071 7430.205480 140
0.915742 19.246001 7430.205480 141
0.922194 19.246906 7430.205480 142
0.928647 19.247788 7430.205480 143
0.935100 19.248647 7430.205480 144
0.941554 19.249485 7430.205480 145
0.948007 19.250303 7430.205480 146
0.954462 19.251101 7430.205480 147
0.960916 19.251880 7430.205480 148
0.967372 19.252642 7430.205480 149
0.973827 19.253386 7430.205480 150
0.980283 19.254114 7430.205480 151
0.986739 19.254827 7430.205480 152
0.993195 19.255525 7430.205480 153
0.999651 19.256209 7430.205480 154
1.006108 19.256879 7430.205480 155
1.012565 19.257537 7430.205480 156
1.019022 19.258182 7430.205480 157
1.025479 19.258816 7430.205480 158
1.031937 19.259438 7430.205480 159
1.038395 19.260049 7430.205480 160
1.044852 19.260651 7430.205480 161
1.051310 19.261242 7430.205480 162
1.057768 19.261824 7430.205480 163
1.064226 19.262398 7430.205480 164
1.070684 19.262963 7430.205480 165
1.077143 19.263519 7430.205480 166
1.083601 19.264068 7430.205480 167
1.090059 19.264610 7430.205480 168
1.096517 19.265144 7430.205480 169
1.102976 19.265672 7430.205480 170
1.109434 19.266193 7430.205480 171
1.115892 19.266709 7430.205480 172
1.122351 19.267218 7430.205480 173
1.128809 19.267722 7430.205480 174
1.135267 19.268220 7430.205480 175
1.141725 19.268713 7430.205480 176
1.148184 19.269202 7430.205480 177
1.154642 19.269685 7430.205480 178
1.161100 19.270165 7430.205480 179
1.167558 19.270640 7430.205480 180
1.174016 19.271111 7430.205480 181
1.180474 19.271578 7430.205480 182
1.186931 19.272041 7430.205480 183
1.193389 19.272501 7430.205480 184
1.199847 19.272958 7430.205480 185
1.206304 19.273411 7430.205480 186
1.212761 19.273862 7430.205480 187
1.219218 19.274309 7430.205480 188
1.225675 19.274754 7430.205480 189
1.232132 19.275196 7430.205480 190
1.238589 19.275636 7430.205480 191
1.245046 19.276073 7430.205480 192
1.251502 19.276508 7430.205480 193
1.257959 19.276941 7430.205480 194
1.264415 19.277371 7430.205480 195
1.270871 19.277800 7430.205480 196
1.277327 19.278227 7430.205480 197
1.283782 19.278652 7430.205480 198
1.290238 19.279076 7430.205480 199
1.296693 19.279498 7430.205480 200
1.303148 19.279918 7430.205480 201
1.309603 19.280337 7430.205480 202
1.316058 19.280755 7430.205480 203
1.322512 19.281171 7430.205480 204
1.328967 19.281586 7430.205480 205
1.335421 19.282000 7430.205480 206
1.341875 19.282413 7430.205480 207
1.348329 19.282825 7430.205480 208
1.354782 19.283236 7430.205480 209
1.361235 19.283646 7430.205480 210
1.367689 19.284055 7430.205480 211
1.374141 19.284463 7430.205480 212
1.380594 19.284870 7430.205480 213
1.387047 19.285277 7430.205480 214
1.393499 19.285683 7430.205480 215
1.399951 19.286089 7430.205480 216
1.406403 19.286494 7430.205480 217
1.412854 19.286898 7430.205480 218
1.419305 19.287302 7430.205480 219
1.425756 19.287706 7430.205480 220
1.432207 19.288109 7430.205480 221
1.438658 19.288511 7430.205480 222
1.445108 19.288914 7430.205480 223
1.451558 19.289315 7430.205480 224
1.458008 19.289717 7430.205480 225
1.464458 19.290118 7430.205480 226
1.470907 19.290520 7430.205480 227
1.477356 19.290920 7430.205480 228
1.483805 19.291321 7430.205480 229
1.490253 19.291722 7430.205480 230
1.496702 19.292122 7430.205480 231
1.503150 19.292522 7430.205480 232
1.509597 19.292922 7430.205480 233
1.516045 19.293323 7430.205480 234
1.522492 19.293723 7430.205480 235
1.528939 19.294123 7430.205480 236
1.535386 19.294523 7430.205480 237
1.541832 19.294922 7430.205480 238
1.548279 19.295322 7430.205480 239
1.554725 19.295722 7430.205480 240
1.561170 19.296123 7430.205480 241
1.567616 19.296523 7430.205480 242
1.574061 19.296923 7430.205480 243
1.580506 19.297323 7430.205480 244
1.586950 19.297723 7430.205480 245
1.593394 19.298124 7430.205480 246
1.599838 19.298525 7430.205480 247
1.606282 19.298925 7430.205480 248
1.612725 19.299326 7430.205480 249
1.619169 19.299727 7430.205480 250
1.625611 19.300128 7430.205480 251
1.632054 19.300530 7430.205480 252
1.638496 19.300931 7430.205480 253
1.644938 19.301333 7430.205480 254
1.651380 19.301735 7430.205480 255
1.657822 19.302137 7430.205480 256
1.664263 19.302540 7430.205480 257
1.670704 19.302942 7430.205480 258
1.677144 19.303345 7430.205480 259
1.683584 19.303748 7430.205480 260
1.690024 19.304151 7430.205480 261
1.696464 19.304555 7430.205480 262
1.702904 19.304959 7430.205480 263
1.709343 19.305363 7430.205480 264
1.715782 19.305767 7430.205480 265
1.722220 19.306172 7430.205480 266
1.728658 19.306577 7430.205480 267
1.735096 19.306982 7430.205480 268
1.741534 19.307387 7430.205480 269
1.747971 19.307793 7430.205480 270
1.754408 19.308199 7430.205480 271
1.760845 19.308605 7430.205480 272
1.767282 19.309011 7430.205480 273
1.773718 19.309418 7430.205480 274
1.780154 19.309825 7430.205480 275
1.786589 19.310232 7430.205480 276
1.793025 19.310640 7430.205480 277
1.799460 19.311048 7430.205480 278
1.805894 19.311456 7430.205480 279
1.812329 19.311864 7430.205480 280
1.818763 19.312273 7430.205480 281
1.825196 19.312682 7430.205480 282
1.831630 19.313091 7430.205480 283
1.838063 19.313501 7430.205480 284
1.844496 19.313911 7430.205480 285
1.850929 19.314321 7430.205480 286
1.857361 19.314731 7430.205480 287
1.863793 19.315142 7430.205480 288
1.870225 19.315553 7430.205480 289
1.876656 19.315964 7430.205480 290
1.883087 19.316375 7430.205480 291
1.889518 19.316787 7430.205480 292
1.895948 19.317199 7430.205480 293
1.902379 19.317611 7430.205480 294
1.908809 19.318024 7430.205480 295
1.915238 19.318436 7430.205480 296
1.921667 19.318849 7430.205480 297
1.928097 19.319262 7430.205480 298
1.934525 19.319676 7430.205480 299
1.940954 19.320089 7430.205480 300
1.947382 19.320503 7430.205480 301
1.953810 19.320917 7430.205480 302
1.960237 19.321331 7430.205480 303
1.966664 19.321746 7430.205480 304
1.973091 19.322161 7430.205480 305
1.979518 19.322575 7430.205480 306
1.985944 19.322990 7430.205480 307
1.992370 19.323406 7430.205480 308
1.998796 19.323821 7430.205480 309
2.005222 19.324236 7430.205480 310
2.011647 19.324652 7430.205480 311
2.018072 19.325068 7430.205480 312
2.024496 19.325484 7430.205480 313
2.030920 19.325900 7430.205480 314
2.037344 19.326316 7430.205480 315
2.043768 19.326733 7430.205480 316
2.050192 19.327149 7430.205480 317
2.056615 19.327566 7430.205480 318
2.063038 19.327982 7430.205480 319
2.069460 19.328399 7430.205480 320
2.075883 19.328816 7430.205480 321
2.082305 19.329233 7430.205480 322
2.088726 19.329650 7430.205480 323
2.095148 19.330067 7430.205480 324
2.101569 19.330484 7430.205480 325
2.107990 19.330901 7430.205480 326
2.114410 19.331318 7430.205480 327
2.120831 19.331735 7430.205480 328
2.127251 19.332152 7430.205480 329
2.133670 19.332569 7430.205480 330
2.140090 19.332987 7430.205480 331
2.146509 19.333404 7430.205480 332
2.152928 19.333821 7430.205480 333
2.159347 19.334238 7430.205480 334
2.165765 19.334655 7430.205480 335
2.172183 19.335071 7430.205480 336
2.178601 19.335488 7430.205480 337
2.185019 19.335905 7430.205480 338
2.191436 19.336322 7430.205480 339
2.197853 19.336738 7430.205480 340
2.204270 19.337154 7430.205480 341
2.210687 19.337571 7430.205480 342
2.217103 19.337987 7430.205480 343
2.223519 19.338403 7430.205480 344
2.229935 19.338818 7430.205480 345
2.236350 19.339234 7430.205480 346
2.242766 19.339649 7430.205480 347
2.249181 19.340064 7430.205480 348
2.255596 19.340479 7430.205480 349
2.262010 19.340894 7430.205480 350
2.268424 19.341309 7430.205480 351
2.274838 19.341723 7430.205480 352
2.281252 19.342137 7430.205480 353
2.287666 19.342550 7430.205480 354
2.294079 19.342964 7430.205480 355
2.300492 19.343377 7430.205480 356
2.306905 19.343790 7430.205480 357
2.313318 19.344202 7430.205480 358
2.319730 19.344614 7430.205480 359
2.326142 19.345026 7430.205480 360
2.332554 19.345437 7430.205480 361
2.338966 19.345848 7430.205480 362
2.345377 19.346259 7430.205480 363
2.351789 19.346669 7430.205480 364
2.358200 19.347078 7430.205480 365
2.364611 19.347488 7430.205480 366
2.371021 19.347897 7430.205480 367
2.377432 19.348305 7430.205480 368
2.383842 19.348713 7430.205480 369
2.390252 19.349120 7430.205480 370
2.396662 19.349527 7430.205480 371
