 # inv_temp, global_norm, global_1st_norm, step_i 
0.0275193926173067 4.5344953085287258 92.4595931292866595 1
0.0549126934306385 4.5448523545298736 92.4595931292866595 2
0.0821791858480316 4.5553049870759610 92.4595931292866595 3
0.1093184399854820 4.5658426902433105 92.4595931292866595 4
0.1363303269630417 4.5764541738858737 92.4595931292866595 5
0.1632150281972023 4.5871274858934417 92.4595931292866595 6
0.1899730392699467 4.5978501407160151 92.4595931292866595 7
0.2166051681196985 4.6086092616279437 92.4595931292866595 8
0.2431125274833939 4.6193917336008967 92.4595931292866595 9
0.2694965217127881 4.6301843631574569 92.4595931292866595 10
0.2957588282815753 4.6409740412208347 92.4595931292866595 11
0.3219013744823720 4.6517479047864150 92.4595931292866595 12
0.3479263099741786 4.6624934932312634 92.4595931292866595 13
0.3738359759731576 4.6731988952499837 92.4595931292866595 14
0.3996328719761680 4.6838528827481474 92.4595931292866595 15
0.4253196209638272 4.6944450285147674 92.4595931292866595 16
0.4508989340470280 4.7049658051010335 92.4595931292866595 17
0.4763735754996307 4.7154066630149059 92.4595931292866595 18
0.5017463290645717 4.7257600870591823 92.4595931292866595 19
0.5270199663367684 4.7360196303538205 92.4595931292866595 20
0.5521972179209216 4.7461799262553530 92.4595931292866595 21
0.5772807479430366 4.7562366789875563 92.4595931292866595 22
0.6022731323683358 4.7661866343066164 92.4595931292866595 23
0.6271768414516296 4.7760275319285990 92.4595931292866595 24
0.6519942265243515 4.7857580417432661 92.4595931292866595 25
0.6767275112091858 4.7953776860304664 92.4595931292866595 26
0.7013787870509073 4.8048867499938526 92.4595931292866595 27
0.7259500134617070 4.8142861829465442 92.4595931292866595 28
0.7504430218007649 4.8235774924419577 92.4595931292866595 29
0.7748595233400669 4.8327626335584846 92.4595931292866595 30
0.7992011208098627 4.8418438954362548 92.4595931292866595 31
0.8234693231658309 4.8508237870424846 92.4595931292866595 32
0.8476655631741894 4.8597049240208596 92.4595931292866595 33
0.8717912173692169 4.8684899183674064 92.4595931292866595 34
0.8958476278990265 4.8771812725746804 92.4595931292866595 35
0.9198361257398056 4.8857812797973148 92.4595931292866595 36
0.9437580547266468 4.8942919315120319 92.4595931292866595 37
0.9676147958218783 4.9027148340673250 92.4595931292866595 38
0.9914077910214513 4.9110511354344020 92.4595931292866595 39
1.0151385662888746 4.9193014633719168 92.4595931292866595 40
1.0388087529071248 4.9274658760935255 92.4595931292866595 41
1.0624201066545633 4.9355438263710578 92.4595931292866595 42
1.0859745242434413 4.9435341398109216 92.4595931292866595 43
1.1094740565107624 4.9514350078040996 92.4595931292866595 44
1.1329209179217556 4.9592439953709002 92.4595931292866595 45
1.1563174920355923 4.9669580638050528 92.4595931292866595 46
1.1796663326894319 4.9745736076758433 92.4595931292866595 47
1.2029701607773817 4.9820865053839949 92.4595931292866595 48
1.2262318566311332 4.9894921821021665 92.4595931292866595 49
1.2494544481435959 4.9967856835812805 92.4595931292866595 50
1.2726410949097426 5.0039617589878267 92.4595931292866595 51
1.2957950687838438 5.0110149506722843 92.4595931292866595 52
1.3189197313631693 5.0179396885703760 92.4595931292866595 53
1.3420185089996619 5.0247303868195914 92.4595931292866595 54
1.3650948660085962 5.0313815401408482 92.4595931292866595 55
1.3881522767838805 5.0378878175925452 92.4595931292866595 56
1.4111941975420137 5.0442441514486669 92.4595931292866595 57
1.4342240384010627 5.0504458191766481 92.4595931292866595 58
1.4572451364592665 5.0564885167819051 92.4595931292866595 59
1.4802607304732542 5.0623684221286664 92.4595931292866595 60
1.5032739376528081 5.0680822472226561 92.4595931292866595 61
1.5262877329926623 5.0736272788315508 92.4595931292866595 62
1.5493049314574816 5.0790014072049674 92.4595931292866595 63
1.5723281732292451 5.0842031430204866 92.4595931292866595 64
1.5953599121217739 5.0892316230110870 92.4595931292866595 65
1.6184024071693639 5.0940866050117268 92.4595931292866595 66
1.6414577173088643 5.0987684533909592 92.4595931292866595 67
1.6645276989995572 5.1032781160038221 92.4595931292866595 68
1.6876140065643537 5.1076170939145298 92.4595931292866595 69
1.7107180949897007 5.1117874051942982 92.4595931292866595 70
1.7338412248899810 5.1157915441061821 92.4595931292866595 71
1.7569844693242040 5.1196324369517550 92.4595931292866595 72
1.7801487221470289 5.1233133957816932 92.4595931292866595 73
1.8033347075809389 5.1268380710721493 92.4595931292866595 74
1.8265429907098054 5.1302104043492163 92.4595931292866595 75
1.8497739886141769 5.1334345816125522 92.4595931292866595 76
1.8730279818935935 5.1365149882730456 92.4595931292866595 77
1.8963051263492696 5.1394561661839040 92.4595931292866595 78
1.9196054646301526 5.1422627732146555 92.4595931292866595 79
1.9429289376753380 5.1449395456963183 92.4595931292866595 80
1.9662753958150616 5.1474912639563772 92.4595931292866595 81
1.9896446094202331 5.1499227210652156 92.4595931292866595 82
2.0130362790161014 5.1522386948324197 92.4595931292866595 83
2.0364500447988272 5.1544439230215504 92.4595931292866595 84
2.0598854955142265 5.1565430816953741 92.4595931292866595 85
2.0833421766757092 5.1585407665590797 92.4595931292866595 86
2.1068195981135127 5.1604414771357492 92.4595931292866595 87
2.1303172408597986 5.1622496035848133 92.4595931292866595 88
2.1538345633842977 5.1639694159593645 92.4595931292866595 89
2.1773710072031247 5.1656050556904116 92.4595931292866595 90
2.2009260018893619 5.1671605290844163 92.4595931292866595 91
2.2244989695183537 5.1686397026234152 92.4595931292866595 92
2.2480893285835100 5.1700462998637766 92.4595931292866595 93
2.2716964974200686 5.1713838997391033 92.4595931292866595 94
2.2953198971749371 5.1726559360843112 92.4595931292866595 95
2.3189589543605589 5.1738656982106566 92.4595931292866595 96
2.3426131030299673 5.1750163323750309 92.4595931292866595 97
2.3662817866088903 5.1761108440005978 92.4595931292866595 98
2.3899644594191440 5.1771521005195824 92.4595931292866595 99
2.4136605879256341 5.1781428347223537 92.4595931292866595 100
