 # inv_tmp, energy, phys_var, phys_doublon, phys_num, step_i
0.0165533454882913  7.1785019279239446 95.7527001506525579 1.9750356229810935 8.0000000000000000 1
0.0329083467408674  6.4502900890922144 85.1251599753650652 1.9380554963800241 8.0000000000000000 2
0.0490752256323866  5.7387180051930837 75.5714702297229906 1.9019132576742193 8.0000000000000018 3
0.0650651240964971  5.0462653981060015 67.0762298010424161 1.8667342465162773 7.9999999999999991 4
0.0808896992218611  4.3748648320178871 59.6076899529354449 1.8326201546192731 7.9999999999999991 5
0.0965607661728512  3.7259239376883007 53.1209912299500502 1.7996501379982077 8.0000000000000000 6
0.1120900022341012  3.1003682669142458 47.5614333842162722 1.7678825794466357 8.0000000000000018 7
0.1274887172927100  2.4986980827133944 42.8675610278375814 1.7373572617255464 8.0000000000000000 8
0.1427676894844474  1.9210526905609535 38.9739148463365837 1.7080977392838061 8.0000000000000000 9
0.1579370599679557  1.3672767869817526 35.8133632907367314 1.6801137358621419 8.0000000000000000 10
0.1730062778895317  0.8369844818724921 33.3189850730224109 1.6534034390882937 8.0000000000000000 11
0.1879840853306197  0.3296179153162988 31.4255147886203545 1.6279556052835717 8.0000000000000000 12
0.2028785320240457  -0.1555014254461200 30.0703920072594961 1.6037514245110223 8.0000000000000000 13
0.2176970104843537  -0.6191295769420573 29.1944697352058355 1.5807661256276313 8.0000000000000000 14
0.2324463035597692  -1.0620652622512852 28.7424438509214824 1.5589703233708885 7.9999999999999991 15
0.2471326379870262  -1.4851228904856810 28.6630638149843158 1.5383311248190235 7.9999999999999982 16
0.2617617391052454  -1.8891125808488318 28.9091792724844652 1.5188130219035998 7.9999999999999991 17
0.2763388833257917  -2.2748262087950124 29.4376692211383286 1.5003786012027278 7.9999999999999991 18
0.2908689461872682  -2.6430284088653573 30.2092917603247884 1.4829891031845062 8.0000000000000000 19
0.3053564448195402  -2.9944514963135731 31.1884840878597700 1.4666048614789835 8.0000000000000000 20
0.3198055743997690  -3.3297933559420096 32.3431349657825606 1.4511856495501312 7.9999999999999991 21
0.3342202387275485  -3.6497174662967145 33.6443456083595009 1.4366909580585867 7.9999999999999982 22
0.3486040754060206  -3.9548543614230955 35.0661899130482908 1.4230802218209035 8.0000000000000000 23
0.3629604763255843  -4.2458039672144388 36.5854810830529971 1.4103130109941175 8.0000000000000000 24
0.3772926042403803  -4.5231383760283057 38.1815488317129308 1.3983491972217650 8.0000000000000018 25
0.3916034062361187  -4.7874047363275656 39.8360293392305920 1.3871491021317974 8.0000000000000000 26
0.4058956248378324  -5.0391280309430115 41.5326687751328691 1.3766736328511584 7.9999999999999982 27
0.4201718074198943  -5.2788135974029888 43.2571403443839699 1.3668844071012476 8.0000000000000000 28
0.4344343144755944  -5.5069493071968738 44.9968743231894379 1.3577438689210359 7.9999999999999982 29
0.4486853271928327  -5.7240073692305913 46.7409003097229245 1.3492153950580159 7.9999999999999991 30
0.4629268546753560  -5.9304457579582763 48.4797008375507659 1.3412633914837362 7.9999999999999982 31
0.4771607410515278  -6.1267092907979706 50.2050755199463055 1.3338533792384617 7.9999999999999982 32
0.4913886726283893  -6.3132303945318000 51.9100149649185383 1.3269520688002485 8.0000000000000000 33
0.5056121851792414  -6.4904296084038053 53.5885837921665740 1.3205274223286074 8.0000000000000018 34
0.5198326713982341  -6.6587158743131720 55.2358121745781929 1.3145487033852785 8.0000000000000000 35
0.5340513885145339  -6.8184866633682653 56.8475954072490026 1.3089865140313206 8.0000000000000000 36
0.5482694660300459  -6.9701279843745514 58.4206010713250450 1.3038128195007945 8.0000000000000000 37
0.5624879135264941  -7.1140143145854022 59.9521834073028259 1.2990009609288884 8.0000000000000018 38
0.5767076284780152  -7.2505084870287133 61.4403045442239772 1.2945256568488637 8.0000000000000018 39
0.5909294040023795  -7.3799615625115695 62.8834622502183933 1.2903629943584947 7.9999999999999991 40
0.6051539364858260  -7.5027127084062162 64.2806238792832971 1.2864904109899764 7.9999999999999991 41
0.6193818330217996  -7.6190891007995454 65.6311661921841676 1.2828866683994333 7.9999999999999982 42
0.6336136186113449  -7.7294058617005978 66.9348207287080044 1.2795318190280263 8.0000000000000000 43
0.6478497430815775  -7.8339660388180699 68.1916244064590842 1.2764071668829136 8.0000000000000000 44
0.6620905876877173  -7.9330606319531842 69.4018750196742928 1.2734952235503385 7.9999999999999991 45
0.6763364713730899  -8.0269686672710883 70.5660913113315473 1.2707796604923425 8.0000000000000000 46
0.6905876566698732  -8.1159573185588023 71.6849772938527110 1.2682452586000879 7.9999999999999982 47
0.7048443552309452  -8.2002820729765027 72.7593904983006894 1.2658778558866690 8.0000000000000036 48
0.7191067329898267  -8.2801869376828918 73.7903138391892242 1.2636642941059795 8.0000000000000018 49
0.7333749149513548  -8.3559046829861217 74.7788307917034416 1.2615923649860274 8.0000000000000018 50
0.7476489896203932  -8.4276571172641788 75.7261035899676642 1.2596507566684465 7.9999999999999982 51
0.7619290130795993  -8.4956553887455719 76.6333541686199169 1.2578290008534636 8.0000000000000000 52
0.7762150127301480  -8.5601003092824897 77.5018475849426522 1.2561174210629691 8.0000000000000000 53
0.7905069907114026  -8.6211826954336459 78.3328776747505344 1.2545070823549036 8.0000000000000000 54
0.8048049270169683  -8.6790837224593620 79.1277547117539513 1.2529897427504162 8.0000000000000018 55
0.8191087823254308  -8.7339752871829841 79.8877948568589318 1.2515578065715558 8.0000000000000000 56
0.8334185005644815  -8.7860203760617495 80.6143112005243268 1.2502042798314481 8.0000000000000000 57
0.8477340112271473  -8.8353734352156472 81.3086062176255808 1.2489227277707320 7.9999999999999991 58
0.8620552314585556  -8.8821807395678292 81.9719654700717513 1.2477072345930127 8.0000000000000000 59
0.8763820679311414  -8.9265807586430128 82.6056524075302150 1.2465523654176607 8.0000000000000000 60
0.8907144185255044  -8.9687045169424273 83.2109041309253712 1.2454531304398397 7.9999999999999982 61
0.9050521738333062  -9.0086759471598015 83.7889279968140954 1.2444049512645381 8.0000000000000000 62
0.9193952184976886  -9.0466122348196318 84.3408989532615010 1.2434036293629802 8.0000000000000000 63
0.9337434324057446  -9.0826241532047103 84.8679575094296013 1.2424453165855245 8.0000000000000000 64
0.9480966917466049  -9.1168163876946942 85.3712082517491808 1.2415264876543757 7.9999999999999982 65
0.9624548699477267  -9.1492878488621905 85.8517188292983064 1.2406439145517236 8.0000000000000000 66
0.9768178385010263  -9.1801319738687628 86.3105193398864969 1.2397946427137254 8.0000000000000000 67
0.9911854676895701  -9.2094370158723002 86.7486020563888616 1.2389759689376592 7.9999999999999982 68
1.0055576272246640  -9.2372863213017133 87.1669214401349279 1.2381854209082548 8.0000000000000018 69
1.0199341868023379  -9.2637585949766930 87.5663943946833996 1.2374207382492695 8.0000000000000000 70
1.0343150165874424  -9.2889281531523871 87.9479007191658013 1.2366798550076035 8.0000000000000000 71
1.0486999876328338  -9.3128651646524538 88.3122837256034074 1.2359608834793212 8.0000000000000000 72
1.0630889722404469  -9.3356358803222221 88.6603509892556900 1.2352620992897350 7.9999999999999973 73
1.0774818442704144  -9.3573028510878800 88.9928752051885397 1.2345819276429633 8.0000000000000000 74
1.0918784794038137  -9.3779251349498640 89.3105951279086980 1.2339189306600256 8.0000000000000000 75
1.1062787553640885  -9.3975584932706582 89.6142165741435548 1.2332717957283952 8.0000000000000000 76
1.1206825521016957  -9.4162555767401379 89.9044134716912993 1.2326393247899263 8.0000000000000018 77
1.1350897519460870  -9.4340661014174252 90.1818289397721458 1.2320204244981647 8.0000000000000000 78
1.1495002397287235  -9.4510370152573913 90.4470763885058773 1.2314140971800673 8.0000000000000000 79
1.1639139028804533  -9.4672126555341656 90.7007406270627143 1.2308194325411952 7.9999999999999991 80
1.1783306315062412  -9.4826348975736856 90.9433789717130026 1.2302356000573167 8.0000000000000000 81
1.1927503184399417  -9.4973432952035335 91.1755223464608804 1.2296618419991479 7.9999999999999982 82
1.2071728592815227  -9.5113752133218128 91.3976763702190169 1.2290974670405963 8.0000000000000000 83
1.2215981524189052  -9.5247659529777469 91.6103224255792838 1.2285418444043159 8.0000000000000000 84
1.2360260990363547  -9.5375488693462032 91.8139187051883425 1.2279943985017152 7.9999999999999991 85
1.2504566031111548  -9.5497554829662938 92.0089012325550755 1.2274546040276535 7.9999999999999991 86
1.2648895714001196  -9.5614155846012476 92.1956848548223320 1.2269219814730106 8.0000000000000018 87
1.2793249134173221  -9.5725573340632071 92.3746642056396752 1.2263960930210933 7.9999999999999991 88
1.2937625414042835  -9.5832073533325417 92.5462146367882781 1.2258765387964266 8.0000000000000000 89
1.3082023702937176  -9.5933908142869502 92.7106931176468549 1.2253629534368899 8.0000000000000018 90
1.3226443176678198  -9.6031315213415063 92.8684391019592965 1.2248550029624483 8.0000000000000000 91
1.3370883037119705  -9.6124519892864591 93.0197753616746468 1.2243523819158024 7.9999999999999982 92
1.3515342511646298  -9.6213735165957139 93.1650087878927593 1.2238548107522604 7.9999999999999991 93
1.3659820852641160  -9.6299162544651811 93.3044311591635989 1.2233620334579287 8.0000000000000000 94
1.3804317336928749  -9.6380992718268885 93.4383198775681905 1.2228738153770204 8.0000000000000000 95
1.3948831265197819  -9.6459406165718580 93.5669386731532455 1.2223899412306203 8.0000000000000000 96
1.4093361961409561  -9.6534573732021656 93.6905382774085638 1.2219102133106836 8.0000000000000000 97
1.4237908772195014  -9.6606657171208070 93.8093570665687650 1.2214344498343848 7.9999999999999991 98
1.4382471066245504  -9.6675809657562830 93.9236216755918747 1.2209624834451385 7.9999999999999982 99
1.4527048233699291  -9.6742176267079962 94.0335475837206758 1.2204941598477661 7.9999999999999991 100
1.4671639685527307  -9.6805894430878840 94.1393396725710545 1.2200293365662920 7.9999999999999982 101
1.4816244852920406  -9.6867094362239001 94.2411927577166608 1.2195678818138385 7.9999999999999991 102
1.4960863186680293  -9.6925899458812523 94.3392920947531479 1.2191096734649509 8.0000000000000036 103
1.5105494156615948  -9.6982426681483673 94.4338138608307105 1.2186545981214920 8.0000000000000000 104
1.5250137250947153  -9.7036786911260968 94.5249256126417947 1.2182025502640081 8.0000000000000000 105
1.5394791975716478  -9.7089085285502748 94.6127867218397967 1.2177534314811167 8.0000000000000000 106
1.5539457854210810  -9.7139421514704125 94.6975487888536520 1.2173071497701331 7.9999999999999991 107
1.5684134426393483  -9.7187890180998213 94.7793560360423442 1.2168636189026971 8.0000000000000000 108
1.5828821248347682  -9.7234581019457007 94.8583456811132351 1.2164227578497000 8.0000000000000000 109
1.5973517891731879  -9.7279579183212785 94.9346482917034820 1.2159844902603043 8.0000000000000000 110
1.6118223943247707  -9.7322965493359348 95.0083881219973989 1.2155487439902730 7.9999999999999982 111
1.6262939004120796  -9.7364816674535994 95.0796834322252806 1.2151154506752559 8.0000000000000000 112
1.6407662689594740  -9.7405205577041620 95.1486467918596475 1.2146845453450263 8.0000000000000000 113
1.6552394628438518  -9.7444201386277278 95.2153853672967330 1.2142559660750352 8.0000000000000000 114
