  <H>         <N>        <Sz>       <S2>       <D> 
 -11.228483  16.000000   0.000000  -0.000000   0.000000
 -10.649885  16.000000   0.000000   2.000000   0.000000
  -9.517688  16.000000   0.000000   6.000000   0.000000
  -8.886442  16.000000   0.000000   2.000000   0.000000
  -8.886442  16.000000   0.000000   2.000000   0.000000
  -8.886442  16.000000   0.000000   2.000000   0.000000
  -8.886442  16.000000   0.000000   2.000000   0.000000
  -8.794379  16.000000   0.000000   2.000000   0.000000
  -8.794379  16.000000   0.000000   2.000000   0.000000
  -8.794379  16.000000   0.000000   2.000000   0.000000
  -8.794379  16.000000   0.000000   2.000000   0.000000
  -8.518284  16.000000   0.000000   2.000000   0.000000
  -8.518284  16.000000   0.000000   2.000000   0.000000
  -8.518284  16.000000   0.000000   2.000000   0.000000
  -8.518284  16.000000   0.000000   2.000000   0.000000
  -8.518284  16.000000   0.000000   2.000000   0.000000
  -8.518284  16.000000   0.000000   2.000000   0.000000
  -8.252827  16.000000   0.000000   0.000000   0.000000
  -8.252827  16.000000   0.000000  -0.000000   0.000000
  -8.252827  16.000000   0.000000  -0.000000   0.000000
  -7.877905  16.000000   0.000000   0.000000   0.000000
  -7.877905  16.000000   0.000000   0.000000   0.000000
  -7.877905  16.000000   0.000000   0.000000   0.000000
  -7.877905  16.000000   0.000000  -0.000000   0.000000
  -7.877905  16.000000   0.000000   0.000000   0.000000
  -7.877905  16.000000   0.000000   0.000000   0.000000
  -7.877905  16.000000   0.000000  -0.000000   0.000000
  -7.877905  16.000000   0.000000  -0.000000   0.000000
  -7.836538  16.000000   0.000000  12.000000   0.000000
  -7.812148  16.000000   0.000000  -0.000000   0.000000
  -7.812148  16.000000   0.000000   0.000000   0.000000
  -7.812148  16.000000   0.000000   0.000000   0.000000
  -7.812148  16.000000   0.000000   0.000000   0.000000
  -7.812148  16.000000   0.000000   0.000000   0.000000
  -7.812148  16.000000   0.000000  -0.000000   0.000000
  -7.765674  16.000000   0.000000   6.000000   0.000000
  -7.765674  16.000000   0.000000   6.000000   0.000000
  -7.765674  16.000000   0.000000   6.000000   0.000000
  -7.765674  16.000000   0.000000   6.000000   0.000000
  -7.687234  16.000000   0.000000  -0.000000   0.000000
  -7.630213  16.000000   0.000000   6.000000   0.000000
  -7.630213  16.000000   0.000000   6.000000   0.000000
  -7.630213  16.000000   0.000000   6.000000   0.000000
  -7.630213  16.000000   0.000000   6.000000   0.000000
  -7.477053  16.000000   0.000000   6.000000   0.000000
  -7.477053  16.000000   0.000000   6.000000   0.000000
  -7.477053  16.000000   0.000000   6.000000   0.000000
  -7.477053  16.000000   0.000000   6.000000   0.000000
  -7.477053  16.000000   0.000000   6.000000   0.000000
  -7.477053  16.000000   0.000000   6.000000   0.000000
  -7.432605  16.000000   0.000000   2.000000   0.000000
  -7.432605  16.000000   0.000000   2.000000   0.000000
  -7.432605  16.000000   0.000000   2.000000   0.000000
  -7.432605  16.000000   0.000000   2.000000   0.000000
  -7.432605  16.000000   0.000000   2.000000   0.000000
  -7.432605  16.000000   0.000000   2.000000   0.000000
  -7.389958  16.000000   0.000000   2.000000   0.000000
  -7.389958  16.000000   0.000000   2.000000   0.000000
  -7.389958  16.000000   0.000000   2.000000   0.000000
  -7.389958  16.000000   0.000000   2.000000   0.000000
  -7.389958  16.000000   0.000000   2.000000   0.000000
  -7.389958  16.000000   0.000000   2.000000   0.000000
  -7.389958  16.000000   0.000000   2.000000   0.000000
  -7.389958  16.000000   0.000000   2.000000   0.000000
  -7.374398  16.000000   0.000000   2.000000   0.000000
  -7.374398  16.000000   0.000000   2.000000   0.000000
  -7.374398  16.000000   0.000000   2.000000   0.000000
  -7.128523  16.000000   0.000000   0.000000   0.000000
  -7.128523  16.000000   0.000000  -0.000000   0.000000
  -7.128523  16.000000   0.000000  -0.000000   0.000000
  -7.128523  16.000000   0.000000  -0.000000   0.000000
  -7.128523  16.000000   0.000000  -0.000000   0.000000
  -7.128523  16.000000   0.000000   0.000000   0.000000
  -6.974804  16.000000   0.000000  -0.000000   0.000000
  -6.974804  16.000000   0.000000   0.000000   0.000000
  -6.974804  16.000000   0.000000   0.000000   0.000000
  -6.974804  16.000000   0.000000  -0.000000   0.000000
  -6.910831  16.000000   0.000000  -0.000000   0.000000
  -6.910831  16.000000   0.000000   0.000000   0.000000
  -6.910831  16.000000   0.000000   0.000000   0.000000
  -6.910831  16.000000   0.000000  -0.000000   0.000000
  -6.776769  16.000000   0.000000   6.000000   0.000000
  -6.776769  16.000000   0.000000   6.000000   0.000000
  -6.776769  16.000000   0.000000   6.000000   0.000000
  -6.759607  16.000000   0.000000  -0.000000   0.000000
  -6.759607  16.000000   0.000000   0.000000   0.000000
  -6.759607  16.000000   0.000000   0.000000   0.000000
