i=90 isite1=12 A_spin=1 isite2=16 B_spin=0 tmp_V=-0.250000 
i=91 isite1=12 A_spin=1 isite2=16 B_spin=1 tmp_V=0.250000 
i=92 isite1=12 A_spin=0 isite2=9 B_spin=0 tmp_V=0.250000 
i=93 isite1=12 A_spin=0 isite2=9 B_spin=1 tmp_V=-0.250000 
i=94 isite1=12 A_spin=1 isite2=9 B_spin=0 tmp_V=-0.250000 
i=95 isite1=12 A_spin=1 isite2=9 B_spin=1 tmp_V=0.250000 
i=96 isite1=13 A_spin=0 isite2=1 B_spin=0 tmp_V=0.250000 
i=97 isite1=13 A_spin=0 isite2=1 B_spin=1 tmp_V=-0.250000 
i=98 isite1=13 A_spin=1 isite2=1 B_spin=0 tmp_V=-0.250000 
i=99 isite1=13 A_spin=1 isite2=1 B_spin=1 tmp_V=0.250000 
i=100 isite1=13 A_spin=0 isite2=14 B_spin=0 tmp_V=0.250000 
i=101 isite1=13 A_spin=0 isite2=14 B_spin=1 tmp_V=-0.250000 
i=102 isite1=13 A_spin=1 isite2=14 B_spin=0 tmp_V=-0.250000 
i=103 isite1=13 A_spin=1 isite2=14 B_spin=1 tmp_V=0.250000 
i=104 isite1=14 A_spin=0 isite2=2 B_spin=0 tmp_V=0.250000 
i=105 isite1=14 A_spin=0 isite2=2 B_spin=1 tmp_V=-0.250000 
i=106 isite1=14 A_spin=1 isite2=2 B_spin=0 tmp_V=-0.250000 
i=107 isite1=14 A_spin=1 isite2=2 B_spin=1 tmp_V=0.250000 
i=108 isite1=14 A_spin=0 isite2=15 B_spin=0 tmp_V=0.250000 
i=109 isite1=14 A_spin=0 isite2=15 B_spin=1 tmp_V=-0.250000 
i=110 isite1=14 A_spin=1 isite2=15 B_spin=0 tmp_V=-0.250000 
i=111 isite1=14 A_spin=1 isite2=15 B_spin=1 tmp_V=0.250000 
i=112 isite1=15 A_spin=0 isite2=3 B_spin=0 tmp_V=0.250000 
i=113 isite1=15 A_spin=0 isite2=3 B_spin=1 tmp_V=-0.250000 
i=114 isite1=15 A_spin=1 isite2=3 B_spin=0 tmp_V=-0.250000 
i=115 isite1=15 A_spin=1 isite2=3 B_spin=1 tmp_V=0.250000 
i=116 isite1=15 A_spin=0 isite2=16 B_spin=0 tmp_V=0.250000 
i=117 isite1=15 A_spin=0 isite2=16 B_spin=1 tmp_V=-0.250000 
i=118 isite1=15 A_spin=1 isite2=16 B_spin=0 tmp_V=-0.250000 
i=119 isite1=15 A_spin=1 isite2=16 B_spin=1 tmp_V=0.250000 
i=120 isite1=16 A_spin=0 isite2=4 B_spin=0 tmp_V=0.250000 
i=121 isite1=16 A_spin=0 isite2=4 B_spin=1 tmp_V=-0.250000 
i=122 isite1=16 A_spin=1 isite2=4 B_spin=0 tmp_V=-0.250000 
i=123 isite1=16 A_spin=1 isite2=4 B_spin=1 tmp_V=0.250000 
i=124 isite1=16 A_spin=0 isite2=13 B_spin=0 tmp_V=0.250000 
i=125 isite1=16 A_spin=0 isite2=13 B_spin=1 tmp_V=-0.250000 
i=126 isite1=16 A_spin=1 isite2=13 B_spin=0 tmp_V=-0.250000 
i=127 isite1=16 A_spin=1 isite2=13 B_spin=1 tmp_V=0.250000 
